地名,センター,燃やせるごみ・スプレー缶,枝・葉・草,燃やせないごみ,容器プラ,雑がみ,びん・缶・ペット
東区(2) 伏古11条～14条の1丁目～5丁目,札幌センター1,月 木,20190911 20191009 20191106 20191204 20200527 20200624 20200722 20200819 20200916,20190925 20191023 20191120 20191218 20200122 20200219 20200318 20200415 20200513 20200610 20200708 20200805 20200902 20200930,金,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,火
東区(2) 丘珠町○番地,札幌センター1,月 木,20190911 20191009 20191106 20191204 20200527 20200624 20200722 20200819 20200916,20190925 20191023 20191120 20191218 20200122 20200219 20200318 20200415 20200513 20200610 20200708 20200805 20200902 20200930,金,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,火
東区(2) 栄町○番地,札幌センター1,月 木,20190911 20191009 20191106 20191204 20200527 20200624 20200722 20200819 20200916,20190925 20191023 20191120 20191218 20200122 20200219 20200318 20200415 20200513 20200610 20200708 20200805 20200902 20200930,金,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,火
東区(2) 北丘珠○条○丁目,札幌センター1,月 木,20190911 20191009 20191106 20191204 20200527 20200624 20200722 20200819 20200916,20190925 20191023 20191120 20191218 20200122 20200219 20200318 20200415 20200513 20200610 20200708 20200805 20200902 20200930,金,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,火
東区(2) 東苗穂町○番地,札幌センター1,月 木,20190911 20191009 20191106 20191204 20200527 20200624 20200722 20200819 20200916,20190925 20191023 20191120 20191218 20200122 20200219 20200318 20200415 20200513 20200610 20200708 20200805 20200902 20200930,金,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,火
東区(3) 伏古1条～10条の1丁目～5丁目,札幌センター1,月 木,20190913 20191011 20191108 20191206 20200501 20200529 20200626 20200724 20200821 20200918,20190927 20191025 20191122 20191220 20200124 20200221 20200320 20200417 20200515 20200612 20200710 20200807 20200904,火,20190906 20190920 20191004 20191018 20191101 20191115 20191129 20191213 20191227 20200117 20200131 20200214 20200228 20200313 20200327 20200410 20200424 20200508 20200522 20200605 20200619 20200703 20200717 20200731 20200814 20200828 20200911 20200925,水
東区(3) 東苗穂○条○丁目,札幌センター1,月 木,20190913 20191011 20191108 20191206 20200501 20200529 20200626 20200724 20200821 20200918,20190927 20191025 20191122 20191220 20200124 20200221 20200320 20200417 20200515 20200612 20200710 20200807 20200904,火,20190906 20190920 20191004 20191018 20191101 20191115 20191129 20191213 20191227 20200117 20200131 20200214 20200228 20200313 20200327 20200410 20200424 20200508 20200522 20200605 20200619 20200703 20200717 20200731 20200814 20200828 20200911 20200925,水
東区(3) 東雁来○条○丁目,札幌センター1,月 木,20190913 20191011 20191108 20191206 20200501 20200529 20200626 20200724 20200821 20200918,20190927 20191025 20191122 20191220 20200124 20200221 20200320 20200417 20200515 20200612 20200710 20200807 20200904,火,20190906 20190920 20191004 20191018 20191101 20191115 20191129 20191213 20191227 20200117 20200131 20200214 20200228 20200313 20200327 20200410 20200424 20200508 20200522 20200605 20200619 20200703 20200717 20200731 20200814 20200828 20200911 20200925,水
東区(3) 東雁来町○番地,札幌センター1,月 木,20190913 20191011 20191108 20191206 20200501 20200529 20200626 20200724 20200821 20200918,20190927 20191025 20191122 20191220 20200124 20200221 20200320 20200417 20200515 20200612 20200710 20200807 20200904,火,20190906 20190920 20191004 20191018 20191101 20191115 20191129 20191213 20191227 20200117 20200131 20200214 20200228 20200313 20200327 20200410 20200424 20200508 20200522 20200605 20200619 20200703 20200717 20200731 20200814 20200828 20200911 20200925,水
東区(3) 中沼○条○丁目,札幌センター1,月 木,20190913 20191011 20191108 20191206 20200501 20200529 20200626 20200724 20200821 20200918,20190927 20191025 20191122 20191220 20200124 20200221 20200320 20200417 20200515 20200612 20200710 20200807 20200904,火,20190906 20190920 20191004 20191018 20191101 20191115 20191129 20191213 20191227 20200117 20200131 20200214 20200228 20200313 20200327 20200410 20200424 20200508 20200522 20200605 20200619 20200703 20200717 20200731 20200814 20200828 20200911 20200925,水
東区(3) 中沼町○番地,札幌センター1,月 木,20190913 20191011 20191108 20191206 20200501 20200529 20200626 20200724 20200821 20200918,20190927 20191025 20191122 20191220 20200124 20200221 20200320 20200417 20200515 20200612 20200710 20200807 20200904,火,20190906 20190920 20191004 20191018 20191101 20191115 20191129 20191213 20191227 20200117 20200131 20200214 20200228 20200313 20200327 20200410 20200424 20200508 20200522 20200605 20200619 20200703 20200717 20200731 20200814 20200828 20200911 20200925,水
東区(3) 中沼西○条○丁目,札幌センター1,月 木,20190913 20191011 20191108 20191206 20200501 20200529 20200626 20200724 20200821 20200918,20190927 20191025 20191122 20191220 20200124 20200221 20200320 20200417 20200515 20200612 20200710 20200807 20200904,火,20190906 20190920 20191004 20191018 20191101 20191115 20191129 20191213 20191227 20200117 20200131 20200214 20200228 20200313 20200327 20200410 20200424 20200508 20200522 20200605 20200619 20200703 20200717 20200731 20200814 20200828 20200911 20200925,水
東区(4) 北5条～33条の東1丁目～7丁目,札幌センター1,火 金,20190909 20191007 20191104 20191202 20200525 20200622 20200720 20200817 20200914,20190923 20191021 20191118 20191216 20200120 20200217 20200316 20200413 20200511 20200608 20200706 20200803 20200831 20200928,水,20190902 20190916 20190930 20191014 20191028 20191111 20191125 20191209 20191223 20200113 20200127 20200210 20200224 20200309 20200323 20200406 20200420 20200504 20200518 20200601 20200615 20200629 20200713 20200727 20200810 20200824 20200907 20200921,木
東区(5) 北15条～33条の東8丁目～15丁目,札幌センター1,火 金,20190911 20191009 20191106 20191204 20200527 20200624 20200722 20200819 20200916,20190925 20191023 20191120 20191218 20200122 20200219 20200318 20200415 20200513 20200610 20200708 20200805 20200902 20200930,木,20190904 20190918 20191002 20191016 20191030 20191113 20191127 20191211 20191225 20200115 20200129 20200212 20200226 20200311 20200325 20200408 20200422 20200506 20200520 20200603 20200617 20200701 20200715 20200729 20200812 20200826 20200909 20200923,月
東区(6) 北4条～14条の東8丁目～20丁目,札幌センター1,火 金,20190912 20191010 20191107 20191205 20200528 20200625 20200723 20200820 20200917,20190926 20191024 20191121 20191219 20200123 20200220 20200319 20200416 20200514 20200611 20200709 20200806 20200903,月,20190905 20190919 20191003 20191017 20191031 20191114 20191128 20191212 20191226 20200116 20200130 20200213 20200227 20200312 20200326 20200409 20200423 20200507 20200521 20200604 20200618 20200702 20200716 20200730 20200813 20200827 20200910 20200924,水
東区(6) 北15条～33条の東16丁目～23丁目,札幌センター1,火 金,20190912 20191010 20191107 20191205 20200528 20200625 20200723 20200820 20200917,20190926 20191024 20191121 20191219 20200123 20200220 20200319 20200416 20200514 20200611 20200709 20200806 20200903,月,20190905 20190919 20191003 20191017 20191031 20191114 20191128 20191212 20191226 20200116 20200130 20200213 20200227 20200312 20200326 20200409 20200423 20200507 20200521 20200604 20200618 20200702 20200716 20200730 20200813 20200827 20200910 20200924,水
東区(6) 苗穂町○丁目,札幌センター1,火 金,20190912 20191010 20191107 20191205 20200528 20200625 20200723 20200820 20200917,20190926 20191024 20191121 20191219 20200123 20200220 20200319 20200416 20200514 20200611 20200709 20200806 20200903,月,20190905 20190919 20191003 20191017 20191031 20191114 20191128 20191212 20191226 20200116 20200130 20200213 20200227 20200312 20200326 20200409 20200423 20200507 20200521 20200604 20200618 20200702 20200716 20200730 20200813 20200827 20200910 20200924,水
東区(6) 本町○条○丁目,札幌センター1,火 金,20190912 20191010 20191107 20191205 20200528 20200625 20200723 20200820 20200917,20190926 20191024 20191121 20191219 20200123 20200220 20200319 20200416 20200514 20200611 20200709 20200806 20200903,月,20190905 20190919 20191003 20191017 20191031 20191114 20191128 20191212 20191226 20200116 20200130 20200213 20200227 20200312 20200326 20200409 20200423 20200507 20200521 20200604 20200618 20200702 20200716 20200730 20200813 20200827 20200910 20200924,水
白石区(1) 中央○条○丁目,札幌センター1,火 金,20190904 20191002 20191030 20191127 20200520 20200617 20200715 20200812 20200909,20190918 20191016 20191113 20191211 20200115 20200212 20200311 20200408 20200506 20200603 20200701 20200729 20200826 20200923,月,20190911 20190925 20191009 20191023 20191106 20191120 20191204 20191218 20200108 20200122 20200205 20200219 20200304 20200318 20200401 20200415 20200429 20200513 20200527 20200610 20200624 20200708 20200722 20200805 20200819 20200902 20200916 20200930,木
白石区(1) 本通1丁目～14丁目（南北）,札幌センター1,火 金,20190904 20191002 20191030 20191127 20200520 20200617 20200715 20200812 20200909,20190918 20191016 20191113 20191211 20200115 20200212 20200311 20200408 20200506 20200603 20200701 20200729 20200826 20200923,月,20190911 20190925 20191009 20191023 20191106 20191120 20191204 20191218 20200108 20200122 20200205 20200219 20200304 20200318 20200401 20200415 20200429 20200513 20200527 20200610 20200624 20200708 20200722 20200805 20200819 20200902 20200916 20200930,木
白石区(1) 平和通1丁目～14丁目（南北）,札幌センター1,火 金,20190904 20191002 20191030 20191127 20200520 20200617 20200715 20200812 20200909,20190918 20191016 20191113 20191211 20200115 20200212 20200311 20200408 20200506 20200603 20200701 20200729 20200826 20200923,月,20190911 20190925 20191009 20191023 20191106 20191120 20191204 20191218 20200108 20200122 20200205 20200219 20200304 20200318 20200401 20200415 20200429 20200513 20200527 20200610 20200624 20200708 20200722 20200805 20200819 20200902 20200916 20200930,木
白石区(1) 本郷通1丁目～13丁目（南北）,札幌センター1,火 金,20190904 20191002 20191030 20191127 20200520 20200617 20200715 20200812 20200909,20190918 20191016 20191113 20191211 20200115 20200212 20200311 20200408 20200506 20200603 20200701 20200729 20200826 20200923,月,20190911 20190925 20191009 20191023 20191106 20191120 20191204 20191218 20200108 20200122 20200205 20200219 20200304 20200318 20200401 20200415 20200429 20200513 20200527 20200610 20200624 20200708 20200722 20200805 20200819 20200902 20200916 20200930,木
白石区(1) 南郷通1丁目～14丁目（南北）,札幌センター1,火 金,20190904 20191002 20191030 20191127 20200520 20200617 20200715 20200812 20200909,20190918 20191016 20191113 20191211 20200115 20200212 20200311 20200408 20200506 20200603 20200701 20200729 20200826 20200923,月,20190911 20190925 20191009 20191023 20191106 20191120 20191204 20191218 20200108 20200122 20200205 20200219 20200304 20200318 20200401 20200415 20200429 20200513 20200527 20200610 20200624 20200708 20200722 20200805 20200819 20200902 20200916 20200930,木
白石区(1) 栄通1丁目～14丁目,札幌センター1,火 金,20190904 20191002 20191030 20191127 20200520 20200617 20200715 20200812 20200909,20190918 20191016 20191113 20191211 20200115 20200212 20200311 20200408 20200506 20200603 20200701 20200729 20200826 20200923,月,20190911 20190925 20191009 20191023 20191106 20191120 20191204 20191218 20200108 20200122 20200205 20200219 20200304 20200318 20200401 20200415 20200429 20200513 20200527 20200610 20200624 20200708 20200722 20200805 20200819 20200902 20200916 20200930,木
白石区(2) 北郷○条○丁目、○番地,札幌センター1,火 金,20190902 20190930 20191028 20191125 20200518 20200615 20200713 20200810 20200907,20190916 20191014 20191111 20191209 20200113 20200210 20200309 20200406 20200504 20200601 20200629 20200727 20200824 20200921,木,20190909 20190923 20191007 20191021 20191104 20191118 20191202 20191216 20191230 20200120 20200203 20200217 20200302 20200316 20200330 20200413 20200427 20200511 20200525 20200608 20200622 20200706 20200720 20200803 20200817 20200831 20200914 20200928,水
白石区(2) 川北○条○丁目、○番地,札幌センター1,火 金,20190902 20190930 20191028 20191125 20200518 20200615 20200713 20200810 20200907,20190916 20191014 20191111 20191209 20200113 20200210 20200309 20200406 20200504 20200601 20200629 20200727 20200824 20200921,木,20190909 20190923 20191007 20191021 20191104 20191118 20191202 20191216 20191230 20200120 20200203 20200217 20200302 20200316 20200330 20200413 20200427 20200511 20200525 20200608 20200622 20200706 20200720 20200803 20200817 20200831 20200914 20200928,水
白石区(2) 川下○条○丁目、○番地,札幌センター1,火 金,20190902 20190930 20191028 20191125 20200518 20200615 20200713 20200810 20200907,20190916 20191014 20191111 20191209 20200113 20200210 20200309 20200406 20200504 20200601 20200629 20200727 20200824 20200921,木,20190909 20190923 20191007 20191021 20191104 20191118 20191202 20191216 20191230 20200120 20200203 20200217 20200302 20200316 20200330 20200413 20200427 20200511 20200525 20200608 20200622 20200706 20200720 20200803 20200817 20200831 20200914 20200928,水
白石区(2) 菊水元町○条○丁目,札幌センター1,火 金,20190902 20190930 20191028 20191125 20200518 20200615 20200713 20200810 20200907,20190916 20191014 20191111 20191209 20200113 20200210 20200309 20200406 20200504 20200601 20200629 20200727 20200824 20200921,木,20190909 20190923 20191007 20191021 20191104 20191118 20191202 20191216 20191230 20200120 20200203 20200217 20200302 20200316 20200330 20200413 20200427 20200511 20200525 20200608 20200622 20200706 20200720 20200803 20200817 20200831 20200914 20200928,水
白石区(2) 東米里○番地,札幌センター1,火 金,20190902 20190930 20191028 20191125 20200518 20200615 20200713 20200810 20200907,20190916 20191014 20191111 20191209 20200113 20200210 20200309 20200406 20200504 20200601 20200629 20200727 20200824 20200921,木,20190909 20190923 20191007 20191021 20191104 20191118 20191202 20191216 20191230 20200120 20200203 20200217 20200302 20200316 20200330 20200413 20200427 20200511 20200525 20200608 20200622 20200706 20200720 20200803 20200817 20200831 20200914 20200928,水
白石区(2) 米里○条○丁目,札幌センター1,火 金,20190902 20190930 20191028 20191125 20200518 20200615 20200713 20200810 20200907,20190916 20191014 20191111 20191209 20200113 20200210 20200309 20200406 20200504 20200601 20200629 20200727 20200824 20200921,木,20190909 20190923 20191007 20191021 20191104 20191118 20191202 20191216 20191230 20200120 20200203 20200217 20200302 20200316 20200330 20200413 20200427 20200511 20200525 20200608 20200622 20200706 20200720 20200803 20200817 20200831 20200914 20200928,水
白石区(3) 東札幌○条○丁目,札幌センター1,火 金,20190905 20191003 20191031 20191128 20200521 20200618 20200716 20200813 20200910,20190919 20191017 20191114 20191212 20200116 20200213 20200312 20200409 20200507 20200604 20200702 20200730 20200827 20200924,水,20190912 20190926 20191010 20191024 20191107 20191121 20191205 20191219 20200109 20200123 20200206 20200220 20200305 20200319 20200402 20200416 20200430 20200514 20200528 20200611 20200625 20200709 20200723 20200806 20200820 20200903 20200917,月
白石区(3) 菊水○条○丁目,札幌センター1,火 金,20190905 20191003 20191031 20191128 20200521 20200618 20200716 20200813 20200910,20190919 20191017 20191114 20191212 20200116 20200213 20200312 20200409 20200507 20200604 20200702 20200730 20200827 20200924,水,20190912 20190926 20191010 20191024 20191107 20191121 20191205 20191219 20200109 20200123 20200206 20200220 20200305 20200319 20200402 20200416 20200430 20200514 20200528 20200611 20200625 20200709 20200723 20200806 20200820 20200903 20200917,月
白石区(3) 菊水上町○条○丁目,札幌センター1,火 金,20190905 20191003 20191031 20191128 20200521 20200618 20200716 20200813 20200910,20190919 20191017 20191114 20191212 20200116 20200213 20200312 20200409 20200507 20200604 20200702 20200730 20200827 20200924,水,20190912 20190926 20191010 20191024 20191107 20191121 20191205 20191219 20200109 20200123 20200206 20200220 20200305 20200319 20200402 20200416 20200430 20200514 20200528 20200611 20200625 20200709 20200723 20200806 20200820 20200903 20200917,月
白石区(4) 本通15丁目～21丁目（南北）,札幌センター1,月 木,20190904 20191002 20191030 20191127 20200520 20200617 20200715 20200812 20200909,20190918 20191016 20191113 20191211 20200115 20200212 20200311 20200408 20200506 20200603 20200701 20200729 20200826 20200923,金,20190911 20190925 20191009 20191023 20191106 20191120 20191204 20191218 20200108 20200122 20200205 20200219 20200304 20200318 20200401 20200415 20200429 20200513 20200527 20200610 20200624 20200708 20200722 20200805 20200819 20200902 20200916 20200930,火
白石区(4) 平和通15丁目～17丁目（南北）,札幌センター1,月 木,20190904 20191002 20191030 20191127 20200520 20200617 20200715 20200812 20200909,20190918 20191016 20191113 20191211 20200115 20200212 20200311 20200408 20200506 20200603 20200701 20200729 20200826 20200923,金,20190911 20190925 20191009 20191023 20191106 20191120 20191204 20191218 20200108 20200122 20200205 20200219 20200304 20200318 20200401 20200415 20200429 20200513 20200527 20200610 20200624 20200708 20200722 20200805 20200819 20200902 20200916 20200930,火
白石区(4) 南郷通15丁目～21丁目（南北）,札幌センター1,月 木,20190904 20191002 20191030 20191127 20200520 20200617 20200715 20200812 20200909,20190918 20191016 20191113 20191211 20200115 20200212 20200311 20200408 20200506 20200603 20200701 20200729 20200826 20200923,金,20190911 20190925 20191009 20191023 20191106 20191120 20191204 20191218 20200108 20200122 20200205 20200219 20200304 20200318 20200401 20200415 20200429 20200513 20200527 20200610 20200624 20200708 20200722 20200805 20200819 20200902 20200916 20200930,火
白石区(4) 栄通15丁目～21丁目,札幌センター1,月 木,20190904 20191002 20191030 20191127 20200520 20200617 20200715 20200812 20200909,20190918 20191016 20191113 20191211 20200115 20200212 20200311 20200408 20200506 20200603 20200701 20200729 20200826 20200923,金,20190911 20190925 20191009 20191023 20191106 20191120 20191204 20191218 20200108 20200122 20200205 20200219 20200304 20200318 20200401 20200415 20200429 20200513 20200527 20200610 20200624 20200708 20200722 20200805 20200819 20200902 20200916 20200930,火
白石区(4) 流通センター1丁目～7丁目,札幌センター1,月 木,20190904 20191002 20191030 20191127 20200520 20200617 20200715 20200812 20200909,20190918 20191016 20191113 20191211 20200115 20200212 20200311 20200408 20200506 20200603 20200701 20200729 20200826 20200923,金,20190911 20190925 20191009 20191023 20191106 20191120 20191204 20191218 20200108 20200122 20200205 20200219 20200304 20200318 20200401 20200415 20200429 20200513 20200527 20200610 20200624 20200708 20200722 20200805 20200819 20200902 20200916 20200930,火
厚別区(1) 厚別西○条○丁目、○番地,札幌センター1,月 木,20190906 20191004 20191101 20191129 20200522 20200619 20200717 20200814 20200911,20190920 20191018 20191115 20191213 20200117 20200214 20200313 20200410 20200508 20200605 20200703 20200731 20200828 20200925,火,20190913 20190927 20191011 20191025 20191108 20191122 20191206 20191220 20200110 20200124 20200207 20200221 20200306 20200320 20200403 20200417 20200501 20200515 20200529 20200612 20200626 20200710 20200724 20200807 20200821 20200904 20200918,水
